ds,Predicted_Close,Upper_Bound,Lower_Bound
2023-03-20,155.44502883158307,162.81016469135093,148.57392555381986
2023-03-21,156.42107305992616,164.02759729076794,149.5001534184984
2023-03-22,157.27523355404108,164.51831131624132,149.96944841528293
2023-03-23,158.05075929414028,164.29930894903288,151.0926768199534
2023-03-24,159.2289669168169,166.10683846591039,151.9734916895031
2023-03-27,161.42728292712928,168.27008741960591,154.26361060420388
2023-03-28,162.09930147527663,169.04325130160467,155.62707297008902
2023-03-29,162.58750276504324,169.97558168975294,155.79866448251994
2023-03-30,162.94338175832675,169.84945219914854,156.32224295300702
2023-03-31,163.65754644828954,171.1419735206207,156.81066226447612
2023-04-03,164.30109983278416,171.1097198613333,157.00708124998616
2023-04-04,164.4370872327531,172.25548949651795,157.45071627355415
2023-04-05,164.3986033952255,171.58993801843556,157.4623199286242
2023-04-06,164.24755423782537,171.22843744281596,157.39375566841304
2023-04-10,163.9546538880494,171.05931735209091,157.1069682304387
2023-04-11,163.80729080630687,170.79666823873237,156.87464406855327
2023-04-12,163.5464413379305,171.01297098193484,156.89975682775915
2023-04-13,163.23601556467892,170.4744005394154,156.51540960285314
2023-04-14,163.3767905228819,170.4685372000482,156.11920855019548
2023-04-17,162.92211236781688,169.94981688404602,156.33395735319206
2023-04-18,162.90783112637624,170.3763966796449,156.48031540796018
2023-04-19,162.82476423792542,169.97606303579778,155.77259204261563
2023-04-20,162.7298059481096,169.64898452714533,155.65633567157388
2023-04-21,163.1160635922419,169.75946312112762,155.9433114160034
2023-04-24,163.49610940889346,170.49615643194778,156.58672277829925
2023-04-25,163.76544226142965,171.3198907019659,156.81171770305616
2023-04-26,163.9556989108407,171.15599032643942,157.17444284292856
2023-04-27,164.1168456637903,170.80404775056104,157.03821019252555
2023-04-28,164.73588332840725,171.74360851940287,157.99243467272447
2023-05-01,165.62838284004658,173.0648642761472,158.58273940580705
2023-05-02,165.99694168698608,172.40724572384394,158.36939374630802
2023-05-03,166.2488147809621,173.2658289009175,159.42102009151662
2023-05-04,166.43467866722247,173.6185304651428,159.19301796183382
2023-05-05,167.04337772759038,174.02111969004918,159.68710208069217
2023-05-08,167.72788746132636,174.62475192330314,160.50103971612936
2023-05-09,167.9832860070601,175.65954725195613,160.92211270160684
2023-05-10,168.1091221789185,174.94446469308693,161.1846427336944
2023-05-11,168.16199443076553,175.42253413161467,161.1966033331833
2023-05-12,168.63673787690962,175.96196787961514,161.7792525748956
2023-05-15,168.97064876111097,175.64046924515756,162.28266449991537
2023-05-16,169.14313721414075,176.15559908364074,162.19951602617732
2023-05-17,169.20987825190835,176.25345060042676,162.15313489544906
2023-05-18,169.23036353638037,176.32884166473306,162.1355357464215
2023-05-19,169.7013973046314,177.22665911620908,162.46549137294852
2023-05-22,170.2013363590441,177.17145369426694,163.53449266360852
2023-05-23,170.48509304510148,176.84341552872135,163.47298662729685
2023-05-24,170.6872492193434,177.45779194090807,163.79373861465922
2023-05-25,170.86382877011619,178.22329378370674,163.65317042245707
2023-05-26,171.50754286745143,178.88332897202756,164.70265495216674
2023-05-30,173.05226113683312,179.98158632649233,166.3929459672825
2023-05-31,173.4371767587187,180.43493911529072,166.6441546474883
2023-06-01,173.78393071204587,180.67716712645873,167.08173680218647
2023-06-02,174.58109738038678,181.958970756242,167.61692873997978
2023-06-05,175.9795342402118,182.84561388647538,168.7866395920937
2023-06-06,176.4022702647355,183.9048803073973,170.0934506904309
2023-06-07,176.70877179446782,183.39490569985708,169.72627461967878
2023-06-08,176.9510395783097,183.67562758630703,169.85572645171248
2023-06-09,177.61909009820343,184.56013193321607,170.48670969497238
2023-06-12,178.5084822964827,185.81219007676486,171.55586463038003
2023-06-13,178.84325618233413,185.79228868621257,171.84717688387178
2023-06-14,179.0546193340031,186.62642172933778,172.17517716095097
2023-06-15,179.19926987914423,186.66261703433517,172.2270825023632
2023-06-16,179.77197483350065,187.0102142764927,172.34453407595322
2023-06-20,180.72535395053427,187.79901661491422,173.13204772557125
2023-06-21,180.91474818683395,188.08357586118055,173.94752069742034
2023-06-22,181.06066575101772,188.39411350920113,173.94703487213215
2023-06-23,181.65891848541438,188.71282098623476,174.8905068432562
2023-06-26,182.53967300826733,189.33873000058605,175.61423273092402
2023-06-27,182.94568396341973,190.03556328697186,175.7545568979511
2023-06-28,183.26526756309,190.8551251616492,176.4691814665212
2023-06-29,183.55278062454164,190.38422025889227,176.5104392410385
2023-06-30,184.29914571726388,192.0176033524408,177.0918946905218
2023-07-03,185.60789729394764,192.89832090727413,178.42911489508646
2023-07-05,186.5466972856013,194.1064333074837,179.7886546787533
2023-07-06,186.90216707651,194.21172843693074,179.53182031257717
2023-07-07,187.68405962402232,194.35095877420807,180.74909674309697
2023-07-10,188.8670920549091,195.95495483408243,181.58167947225792
2023-07-11,189.2634052424565,196.5966727015776,181.5960009064571
2023-07-12,189.5069461564857,196.46524654016017,182.44784529321709
2023-07-13,189.6474927823021,196.63745425571474,182.1758090489487
2023-07-14,190.17304336081511,197.3697783655405,183.45190941768706
2023-07-17,190.37421927631186,197.51161271357378,182.9687891201852
2023-07-18,190.38906564395512,197.24740187978173,183.00795985292453
2023-07-19,190.23446289418555,197.62925232804415,183.48033772673375
2023-07-20,189.9673492208267,197.1406132933567,182.95884253031
2023-07-21,190.08325048920827,197.46559945260367,182.639847246306
2023-07-24,189.1203161322396,196.6634214230951,182.12396352725557
2023-07-25,188.79345564419503,195.81314026596743,181.78376125930595
2023-07-26,188.33156275409195,195.1287210196065,181.09473239575422
2023-07-27,187.7972886196689,194.94914993026228,180.84562986580715
2023-07-28,187.69096132465938,194.87679420587648,180.60628777307977
2023-07-31,186.36281967979662,193.61672100832922,179.22156318431186
2023-08-01,186.019405205419,192.98640176490417,179.30206889361423
2023-08-02,185.59278714996745,192.4740046209206,178.73460361181046
2023-08-03,185.14330396745567,191.98893010168464,178.0992801212974
2023-08-04,185.16779986192972,192.37306018390024,178.1832279521782
2023-08-07,184.45795489683226,191.3895434492803,177.2465038605399
2023-08-08,184.37487341423852,191.2473219494243,176.9414935456
2023-08-09,184.22361929358027,191.4322511211649,177.07965577250008
2023-08-10,184.05672092415398,191.15094697586582,176.94726267975966
2023-08-11,184.3631117718057,191.32539665404244,177.28713369236783
2023-08-14,184.41831681643353,191.78226048413205,177.7740373290657
2023-08-15,184.54005610806956,191.12791325069648,176.9770716809448
2023-08-16,184.55855092326703,191.58351342923325,177.21590805624513
2023-08-17,184.5216605399967,191.60115539204037,177.65262173838923
2023-08-18,184.91468522595318,192.1554123541448,178.24495010968567
2023-08-21,184.95017195012204,192.15882797181902,178.14461242600896
2023-08-22,184.97151854711026,192.0891399747213,177.94629724398277
2023-08-23,184.84528090002024,192.2818111698523,178.1609890255947
2023-08-24,184.62247685038113,191.29194329073147,177.4960078932346
2023-08-25,184.79251906686196,192.20958826836744,177.8716833530276
2023-08-28,183.98942476408288,191.39637182430454,176.75663173981238
2023-08-29,183.69513565745663,190.7516997295267,176.95196502254868
2023-08-30,183.24627289290186,190.68747877992777,175.78004147325183
